,tpr,fpr,threshold
1864,0.41935483870967744,0.030971128608923884,0.0231738
1865,0.41935483870967744,0.030446194225721784,0.023247
1866,0.41935483870967744,0.029921259842519685,0.0232878
1867,0.41935483870967744,0.029396325459317585,0.0232896
1868,0.41935483870967744,0.028871391076115485,0.024197
1869,0.3870967741935484,0.028871391076115485,0.0243807
1870,0.3870967741935484,0.028346456692913385,0.024416
1871,0.3870967741935484,0.027821522309711286,0.0245866
1872,0.3870967741935484,0.027296587926509186,0.0249843
1873,0.3548387096774194,0.027296587926509186,0.0254177
1874,0.3548387096774194,0.026771653543307086,0.0276174
1875,0.3548387096774194,0.026246719160104987,0.027911
1876,0.3548387096774194,0.025721784776902887,0.0283442
1877,0.3225806451612903,0.025721784776902887,0.0290149
1878,0.3225806451612903,0.025196850393700787,0.0295438
1879,0.3225806451612903,0.024671916010498687,0.0300672
1880,0.2903225806451613,0.024671916010498687,0.0303048
1881,0.2903225806451613,0.024146981627296588,0.0303681
1882,0.2903225806451613,0.023622047244094488,0.0304703
1883,0.25806451612903225,0.023622047244094488,0.0305012
1884,0.22580645161290322,0.023622047244094488,0.0306583
1885,0.22580645161290322,0.023097112860892388,0.03082
1886,0.22580645161290322,0.02257217847769029,0.0319231
1887,0.22580645161290322,0.02204724409448819,0.0325178
1888,0.1935483870967742,0.02204724409448819,0.033665
1889,0.1935483870967742,0.02152230971128609,0.0347028
1890,0.1935483870967742,0.02099737532808399,0.0354776
1891,0.1935483870967742,0.02047244094488189,0.0358284
1892,0.1935483870967742,0.01994750656167979,0.0360385
1893,0.1935483870967742,0.01942257217847769,0.0361338
1894,0.16129032258064516,0.01942257217847769,0.0364292
1895,0.16129032258064516,0.01889763779527559,0.0383995
1896,0.16129032258064516,0.01837270341207349,0.038688
1897,0.16129032258064516,0.01784776902887139,0.0393484
1898,0.16129032258064516,0.01732283464566929,0.039945
1899,0.16129032258064516,0.01679790026246719,0.0419648
1900,0.16129032258064516,0.01627296587926509,0.0421408
1901,0.12903225806451613,0.01627296587926509,0.0425801
1902,0.0967741935483871,0.01627296587926509,0.0427663
1903,0.0967741935483871,0.015748031496062992,0.0439418
1904,0.0967741935483871,0.015223097112860892,0.0446402
1905,0.0967741935483871,0.014698162729658792,0.0447438
1906,0.0967741935483871,0.014173228346456693,0.044932
1907,0.0967741935483871,0.013648293963254593,0.0454278
1908,0.0967741935483871,0.013123359580052493,0.0467539
1909,0.0967741935483871,0.012598425196850394,0.050048
1910,0.06451612903225806,0.012598425196850394,0.0500806
1911,0.06451612903225806,0.012073490813648294,0.0513027
1912,0.06451612903225806,0.011548556430446194,0.0513842
1913,0.06451612903225806,0.011023622047244094,0.0545766
1914,0.06451612903225806,0.010498687664041995,0.0552163
1915,0.06451612903225806,0.009973753280839895,0.0565698
1916,0.06451612903225806,0.009448818897637795,0.0572782
1917,0.06451612903225806,0.008923884514435695,0.0578365
1918,0.06451612903225806,0.008398950131233596,0.0580488
1919,0.06451612903225806,0.007874015748031496,0.0585374
1920,0.06451612903225806,0.007349081364829396,0.0636443
1921,0.06451612903225806,0.0068241469816272965,0.0692331
1922,0.06451612903225806,0.006299212598425197,0.0700787
1923,0.06451612903225806,0.005774278215223097,0.0708853
1924,0.06451612903225806,0.005249343832020997,0.0731145
1925,0.03225806451612903,0.005249343832020997,0.074146
1926,0.03225806451612903,0.004724409448818898,0.0768942
1927,0.03225806451612903,0.004199475065616798,0.0773015
1928,0.03225806451612903,0.003674540682414698,0.0782668
1929,0.03225806451612903,0.0031496062992125984,0.0815153
1930,0.0,0.0031496062992125984,0.0826518
1931,0.0,0.0026246719160104987,0.0869682
1932,0.0,0.002099737532808399,0.0875844
1933,0.0,0.0015748031496062992,0.0891044
1934,0.0,0.0010498687664041995,0.0945014
1935,0.0,0.0005249343832020997,0.1200688
